SaleID;SaleDate;SaleShippedDate;SaleShipFreight;SaleDetailUnitPrice;SaleDetailQuantity;SaleDetailDiscount;ProductID;ProductName;ProductDiscontinued;SupplierID;SupplierName;SupplierAddress;SupplierCity;SupplierCountry;SupplierPostalCode;SupplierPhone;SupplierFax;SupplierContactName;SupplierContactTitle;CategoryID;CategoryName;CategoryDescription;CustomerID;CustomerName;CustomerAddress;CustomerCity;CustomerCountry;CustomerPhone;CustomerFax;CustomerPostalCode;CustomerContactName;CustomerContactTitle;EmployeeID;EmployeeLastName;EmployeeFirstName;EmployeeTitle;EmployeeBirthDate;EmployeeHireDate;EmployeeAddress;EmployeeCity;EmployeeCountry;EmployeePostalCode;EmployeePhone;ShipperID;ShipperName;ShipperPhone
10448;2020-02-17 00:00:00.000;2020-02-24 00:00:00.000;38,82;14,70;20;0;40;Boston Crab Meat;0;19;New England Seafood Cannery;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;02134;(617) 555-3267;(617) 555-3389;Robb Merchant;Wholesale Account Agent;8;Seafood;Seaweed and fish;RANCH;Rancho grande;Av. del Libertador 900;Buenos Aires;Argentina;(1) 123-5555;(1) 123-5556;1010;Sergio Gutiérrez;Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10449;2020-02-18 00:00:00.000;2020-02-27 00:00:00.000;53,30;24,80;14;0;10;Ikura;0;4;Tokyo Traders;9-8 Sekimai Musashino-shi;Tokyo;Japan;100;(03) 3555-5011;NULL;Yoshi Nagase;Marketing Manager;8;Seafood;Seaweed and fish;BLONP;Blondesddsl père et fils;24, place Kléber;Strasbourg;France;88.60.15.31;88.60.15.32;67000;Frédérique Citeaux;Marketing Manager;3;Leverling;Janet;Sales Representative;1986-08-30 00:00:00.000;2015-04-01 00:00:00.000;722 Moss Bay Blvd.;Kirkland;USA;98033;(206) 555-3412;2;United Package;(503) 555-3199
10449;2020-02-18 00:00:00.000;2020-02-27 00:00:00.000;53,30;5,60;20;0;52;Filo Mix;0;24;G'day, Mate;170 Prince Edward Parade Hunter's Hill;Sydney;Australia;2042;(02) 555-5914;(02) 555-4873;Wendy Mackenzie;Sales Representative;5;Grains/Cereals;Breads, crackers, pasta, and cereal;BLONP;Blondesddsl père et fils;24, place Kléber;Strasbourg;France;88.60.15.31;88.60.15.32;67000;Frédérique Citeaux;Marketing Manager;3;Leverling;Janet;Sales Representative;1986-08-30 00:00:00.000;2015-04-01 00:00:00.000;722 Moss Bay Blvd.;Kirkland;USA;98033;(206) 555-3412;2;United Package;(503) 555-3199
10449;2020-02-18 00:00:00.000;2020-02-27 00:00:00.000;53,30;39,40;35;0;62;Tarte au sucre;0;29;Forêts d'érables;148 rue Chasseur;Ste-Hyacinthe;Canada;J2S 7S8;(514) 555-2955;(514) 555-2921;Chantal Goulet;Accounting Manager;3;Confections;Desserts, candies, and sweet breads;BLONP;Blondesddsl père et fils;24, place Kléber;Strasbourg;France;88.60.15.31;88.60.15.32;67000;Frédérique Citeaux;Marketing Manager;3;Leverling;Janet;Sales Representative;1986-08-30 00:00:00.000;2015-04-01 00:00:00.000;722 Moss Bay Blvd.;Kirkland;USA;98033;(206) 555-3412;2;United Package;(503) 555-3199
10450;2020-02-19 00:00:00.000;2020-03-11 00:00:00.000;7,23;24,80;20;0,2;10;Ikura;0;4;Tokyo Traders;9-8 Sekimai Musashino-shi;Tokyo;Japan;100;(03) 3555-5011;NULL;Yoshi Nagase;Marketing Manager;8;Seafood;Seaweed and fish;VICTE;Victuailles en stock;2, rue du Commerce;Lyon;France;78.32.54.86;78.32.54.87;69004;Mary Saveley;Sales Agent;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10450;2020-02-19 00:00:00.000;2020-03-11 00:00:00.000;7,23;5,90;6;0,2;54;Tourtière;0;25;Ma Maison;2960 Rue St. Laurent;Montréal;Canada;H1J 1C3;(514) 555-9022;NULL;Jean-Guy Lauzon;Marketing Manager;6;Meat/Poultry;Prepared meats;VICTE;Victuailles en stock;2, rue du Commerce;Lyon;France;78.32.54.86;78.32.54.87;69004;Mary Saveley;Sales Agent;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10451;2020-02-19 00:00:00.000;2020-03-12 00:00:00.000;189,09;19,20;120;0,1;55;Pâté chinois;0;25;Ma Maison;2960 Rue St. Laurent;Montréal;Canada;H1J 1C3;(514) 555-9022;NULL;Jean-Guy Lauzon;Marketing Manager;6;Meat/Poultry;Prepared meats;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10451;2020-02-19 00:00:00.000;2020-03-12 00:00:00.000;189,09;26,60;35;0,1;64;Wimmers gute Semmelknödel;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;5;Grains/Cereals;Breads, crackers, pasta, and cereal;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10451;2020-02-19 00:00:00.000;2020-03-12 00:00:00.000;189,09;16,80;28;0,1;65;Louisiana Fiery Hot Pepper Sauce;0;2;New Orleans Cajun Delights;P.O. Box 78934;New Orleans;USA;70117;(100) 555-4822;NULL;Shelley Burke;Order Administrator;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10451;2020-02-19 00:00:00.000;2020-03-12 00:00:00.000;189,09;10,40;55;0,1;77;Original Frankfurter grüne Soße;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10452;2020-02-20 00:00:00.000;2020-02-26 00:00:00.000;140,26;36,40;15;0;28;Rössle Sauerkraut;1;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;7;Produce;Dried fruit and bean curd;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;USA;(208) 555-8097;NULL;83720;Jose Pavarotti;Sales Representative;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10452;2020-02-20 00:00:00.000;2020-02-26 00:00:00.000;140,26;15,50;100;0,05;44;Gula Malacca;0;20;Leka Trading;471 Serangoon Loop, Suite #402;Singapore;Singapore;0512;555-8787;NULL;Chandra Leka;Owner;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;SAVEA;Save-a-lot Markets;187 Suffolk Ln.;Boise;USA;(208) 555-8097;NULL;83720;Jose Pavarotti;Sales Representative;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10453;2020-02-21 00:00:00.000;2020-02-26 00:00:00.000;25,36;10,20;15;0,1;48;Chocolade;0;22;Zaanse Snoepfabriek;Verkoop Rijnweg 22;Zaandam;Netherlands;9999 ZZ;(12345) 1212;(12345) 1210;Dirk Luchte;Accounting Manager;3;Confections;Desserts, candies, and sweet breads;AROUT;Around the Horn;120 Hanover Sq.;London;UK;(171) 555-7788;(171) 555-6750;WA1 1DP;Thomas Hardy;Sales Representative;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;2;United Package;(503) 555-3199
10453;2020-02-21 00:00:00.000;2020-02-26 00:00:00.000;25,36;12,00;25;0,1;70;Outback Lager;0;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;1;Beverages;Soft drinks, coffees, teas, beers, and ales;AROUT;Around the Horn;120 Hanover Sq.;London;UK;(171) 555-7788;(171) 555-6750;WA1 1DP;Thomas Hardy;Sales Representative;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;2;United Package;(503) 555-3199
10454;2020-02-21 00:00:00.000;2020-02-25 00:00:00.000;2,74;13,90;20;0,2;16;Pavlova;0;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;3;Confections;Desserts, candies, and sweet breads;LAMAI;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;61.77.61.11;31000;Annette Roulet;Sales Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10454;2020-02-21 00:00:00.000;2020-02-25 00:00:00.000;2,74;2,00;20;0,2;33;Geitost;0;15;Norske Meierier;Hatlevegen 5;Sandvika;Norway;1320;(0)2-953010;NULL;Beate Vileid;Marketing Manager;4;Dairy Products;Cheeses;LAMAI;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;61.77.61.11;31000;Annette Roulet;Sales Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10454;2020-02-21 00:00:00.000;2020-02-25 00:00:00.000;2,74;9,60;10;0,2;46;Spegesild;0;21;Lyngbysild;Lyngbysild Fiskebakken 10;Lyngby;Denmark;2800;43844108;43844115;Niels Petersen;Sales Manager;8;Seafood;Seaweed and fish;LAMAI;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;61.77.61.11;31000;Annette Roulet;Sales Manager;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;3;Federal Shipping;(503) 555-9931
10455;2020-02-24 00:00:00.000;2020-03-03 00:00:00.000;180,45;14,40;20;0;39;Chartreuse verte;0;18;Aux joyeux ecclésiastiques;203, Rue des Francs-Bourgeois;Paris;France;75004;(1) 03.83.00.68;(1) 03.83.00.62;Guylène Nodier;Sales Manager;1;Beverages;Soft drinks, coffees, teas, beers, and ales;WARTH;Wartian Herkku;Torikatu 38;Oulu;Finland;981-443655;981-443655;90110;Pirkko Koskitalo;Accounting Manager;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10455;2020-02-24 00:00:00.000;2020-03-03 00:00:00.000;180,45;26,20;50;0;53;Perth Pasties;1;24;G'day, Mate;170 Prince Edward Parade Hunter's Hill;Sydney;Australia;2042;(02) 555-5914;(02) 555-4873;Wendy Mackenzie;Sales Representative;6;Meat/Poultry;Prepared meats;WARTH;Wartian Herkku;Torikatu 38;Oulu;Finland;981-443655;981-443655;90110;Pirkko Koskitalo;Accounting Manager;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10455;2020-02-24 00:00:00.000;2020-03-03 00:00:00.000;180,45;22,80;25;0;61;Sirop d'érable;0;29;Forêts d'érables;148 rue Chasseur;Ste-Hyacinthe;Canada;J2S 7S8;(514) 555-2955;(514) 555-2921;Chantal Goulet;Accounting Manager;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;WARTH;Wartian Herkku;Torikatu 38;Oulu;Finland;981-443655;981-443655;90110;Pirkko Koskitalo;Accounting Manager;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10455;2020-02-24 00:00:00.000;2020-03-03 00:00:00.000;180,45;17,20;30;0;71;Flotemysost;0;15;Norske Meierier;Hatlevegen 5;Sandvika;Norway;1320;(0)2-953010;NULL;Beate Vileid;Marketing Manager;4;Dairy Products;Cheeses;WARTH;Wartian Herkku;Torikatu 38;Oulu;Finland;981-443655;981-443655;90110;Pirkko Koskitalo;Accounting Manager;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10456;2020-02-25 00:00:00.000;2020-02-28 00:00:00.000;8,12;8,00;40;0,15;21;Sir Rodney's Scones;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;KOENE;Königlich Essen;Maubelstr. 90;Brandenburg;Germany;0555-09876;NULL;14776;Philip Cramer;Sales Associate;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10456;2020-02-25 00:00:00.000;2020-02-28 00:00:00.000;8,12;16,00;21;0,15;49;Maxilaku;0;23;Karkki Oy;Valtakatu 12;Lappeenranta;Finland;53120;(953) 10956;NULL;Anne Heikkonen;Product Manager;3;Confections;Desserts, candies, and sweet breads;KOENE;Königlich Essen;Maubelstr. 90;Brandenburg;Germany;0555-09876;NULL;14776;Philip Cramer;Sales Associate;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;2;United Package;(503) 555-3199
10457;2020-02-25 00:00:00.000;2020-03-03 00:00:00.000;11,57;44,00;36;0;59;Raclette Courdavault;0;28;Gai pâturage;Bat. B 3, rue des Alpes;Annecy;France;74000;38.76.98.06;38.76.98.58;Eliane Noz;Sales Representative;4;Dairy Products;Cheeses;KOENE;Königlich Essen;Maubelstr. 90;Brandenburg;Germany;0555-09876;NULL;14776;Philip Cramer;Sales Associate;2;Fuller;Andrew;Vice President, Sales;1975-02-19 00:00:00.000;2015-08-14 00:00:00.000;908 W. Capital Way;Tacoma;USA;98401;(206) 555-9482;1;Speedy Express;(503) 555-9831
10458;2020-02-26 00:00:00.000;2020-03-04 00:00:00.000;147,06;24,90;30;0;26;Gumbär Gummibärchen;0;11;Heli Süßwaren GmbH & Co. KG;Tiergartenstraße 5;Berlin;Germany;10785;(010) 9984510;NULL;Petra Winkler;Sales Manager;3;Confections;Desserts, candies, and sweet breads;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10458;2020-02-26 00:00:00.000;2020-03-04 00:00:00.000;147,06;36,40;30;0;28;Rössle Sauerkraut;1;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;7;Produce;Dried fruit and bean curd;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10458;2020-02-26 00:00:00.000;2020-03-04 00:00:00.000;147,06;36,80;20;0;43;Ipoh Coffee;0;20;Leka Trading;471 Serangoon Loop, Suite #402;Singapore;Singapore;0512;555-8787;NULL;Chandra Leka;Owner;1;Beverages;Soft drinks, coffees, teas, beers, and ales;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10458;2020-02-26 00:00:00.000;2020-03-04 00:00:00.000;147,06;30,40;15;0;56;Gnocchi di nonna Alice;0;26;Pasta Buttini s.r.l.;Via dei Gelsomini, 153;Salerno;Italy;84100;(089) 6547665;(089) 6547667;Giovanni Giudici;Order Administrator;5;Grains/Cereals;Breads, crackers, pasta, and cereal;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10458;2020-02-26 00:00:00.000;2020-03-04 00:00:00.000;147,06;17,20;50;0;71;Flotemysost;0;15;Norske Meierier;Hatlevegen 5;Sandvika;Norway;1320;(0)2-953010;NULL;Beate Vileid;Marketing Manager;4;Dairy Products;Cheeses;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10459;2020-02-27 00:00:00.000;2020-02-28 00:00:00.000;25,09;24,00;16;0,05;7;Uncle Bob's Organic Dried Pears;0;3;Grandma Kelly's Homestead;707 Oxford Rd.;Ann Arbor;USA;48104;(313) 555-5735;(313) 555-3349;Regina Murphy;Sales Representative;7;Produce;Dried fruit and bean curd;VICTE;Victuailles en stock;2, rue du Commerce;Lyon;France;78.32.54.86;78.32.54.87;69004;Mary Saveley;Sales Agent;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10459;2020-02-27 00:00:00.000;2020-02-28 00:00:00.000;25,09;9,60;20;0,05;46;Spegesild;0;21;Lyngbysild;Lyngbysild Fiskebakken 10;Lyngby;Denmark;2800;43844108;43844115;Niels Petersen;Sales Manager;8;Seafood;Seaweed and fish;VICTE;Victuailles en stock;2, rue du Commerce;Lyon;France;78.32.54.86;78.32.54.87;69004;Mary Saveley;Sales Agent;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10459;2020-02-27 00:00:00.000;2020-02-28 00:00:00.000;25,09;27,80;40;0;72;Mozzarella di Giovanni;0;14;Formaggi Fortini s.r.l.;Viale Dante, 75;Ravenna;Italy;48100;(0544) 60323;(0544) 60603;Elio Rossi;Sales Representative;4;Dairy Products;Cheeses;VICTE;Victuailles en stock;2, rue du Commerce;Lyon;France;78.32.54.86;78.32.54.87;69004;Mary Saveley;Sales Agent;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10460;2020-02-28 00:00:00.000;2020-03-03 00:00:00.000;16,27;10,00;21;0,25;68;Scottish Longbreads;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;FOLKO;Folk och fä HB;Åkergatan 24;Bräcke;Sweden;0695-34 67 21;NULL;S-844 67;Maria Larsson;Owner;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10460;2020-02-28 00:00:00.000;2020-03-03 00:00:00.000;16,27;6,20;4;0,25;75;Rhönbräu Klosterbier;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;1;Beverages;Soft drinks, coffees, teas, beers, and ales;FOLKO;Folk och fä HB;Åkergatan 24;Bräcke;Sweden;0695-34 67 21;NULL;S-844 67;Maria Larsson;Owner;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10461;2020-02-28 00:00:00.000;2020-03-05 00:00:00.000;148,61;8,00;40;0,25;21;Sir Rodney's Scones;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10461;2020-02-28 00:00:00.000;2020-03-05 00:00:00.000;148,61;20,70;28;0,25;30;Nord-Ost Matjeshering;0;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Frahmredder 112a;Cuxhaven;Germany;27478;(04721) 8713;(04721) 8714;Sven Petersen;Coordinator Foreign Markets;8;Seafood;Seaweed and fish;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10461;2020-02-28 00:00:00.000;2020-03-05 00:00:00.000;148,61;19,20;60;0,25;55;Pâté chinois;0;25;Ma Maison;2960 Rue St. Laurent;Montréal;Canada;H1J 1C3;(514) 555-9022;NULL;Jean-Guy Lauzon;Marketing Manager;6;Meat/Poultry;Prepared meats;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10462;2020-03-03 00:00:00.000;2020-03-18 00:00:00.000;6,17;4,80;1;0;13;Konbu;0;6;Mayumi's;92 Setsuko Chuo-ku;Osaka;Japan;545;(06) 431-7877;NULL;Mayumi Ohno;Marketing Representative;8;Seafood;Seaweed and fish;CONSH;Consolidated Holdings;Berkeley Gardens 12  Brewery;London;UK;(171) 555-2282;(171) 555-9199;WX1 6LT;Elizabeth Brown;Sales Representative;2;Fuller;Andrew;Vice President, Sales;1975-02-19 00:00:00.000;2015-08-14 00:00:00.000;908 W. Capital Way;Tacoma;USA;98401;(206) 555-9482;1;Speedy Express;(503) 555-9831
10462;2020-03-03 00:00:00.000;2020-03-18 00:00:00.000;6,17;7,20;21;0;23;Tunnbröd;0;9;PB Knäckebröd AB;Kaloadagatan 13;Göteborg;Sweden;S-345 67;031-987 65 43;031-987 65 91;Lars Peterson;Sales Agent;5;Grains/Cereals;Breads, crackers, pasta, and cereal;CONSH;Consolidated Holdings;Berkeley Gardens 12  Brewery;London;UK;(171) 555-2282;(171) 555-9199;WX1 6LT;Elizabeth Brown;Sales Representative;2;Fuller;Andrew;Vice President, Sales;1975-02-19 00:00:00.000;2015-08-14 00:00:00.000;908 W. Capital Way;Tacoma;USA;98401;(206) 555-9482;1;Speedy Express;(503) 555-9831
10463;2020-03-04 00:00:00.000;2020-03-06 00:00:00.000;14,78;7,30;21;0;19;Teatime Chocolate Biscuits;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;5;Buchanan;Steven;Sales Manager;1978-03-04 00:00:00.000;2016-10-17 00:00:00.000;14 Garrett Hill;London;UK;SW1 8JR;(71) 555-4848;3;Federal Shipping;(503) 555-9931
10463;2020-03-04 00:00:00.000;2020-03-06 00:00:00.000;14,78;11,20;50;0;42;Singaporean Hokkien Fried Mee;1;20;Leka Trading;471 Serangoon Loop, Suite #402;Singapore;Singapore;0512;555-8787;NULL;Chandra Leka;Owner;5;Grains/Cereals;Breads, crackers, pasta, and cereal;SUPRD;Suprêmes délices;Boulevard Tirou, 255;Charleroi;Belgium;(071) 23 67 22 20;(071) 23 67 22 21;B-6000;Pascale Cartrain;Accounting Manager;5;Buchanan;Steven;Sales Manager;1978-03-04 00:00:00.000;2016-10-17 00:00:00.000;14 Garrett Hill;London;UK;SW1 8JR;(71) 555-4848;3;Federal Shipping;(503) 555-9931
