SaleID;SaleDate;SaleShippedDate;SaleShipFreight;SaleDetailUnitPrice;SaleDetailQuantity;SaleDetailDiscount;ProductID;ProductName;ProductDiscontinued;SupplierID;SupplierName;SupplierAddress;SupplierCity;SupplierCountry;SupplierPostalCode;SupplierPhone;SupplierFax;SupplierContactName;SupplierContactTitle;CategoryID;CategoryName;CategoryDescription;CustomerID;CustomerName;CustomerAddress;CustomerCity;CustomerCountry;CustomerPhone;CustomerFax;CustomerPostalCode;CustomerContactName;CustomerContactTitle;EmployeeID;EmployeeLastName;EmployeeFirstName;EmployeeTitle;EmployeeBirthDate;EmployeeHireDate;EmployeeAddress;EmployeeCity;EmployeeCountry;EmployeePostalCode;EmployeePhone;ShipperID;ShipperName;ShipperPhone
10283;2019-08-16 00:00:00.000;2019-08-23 00:00:00.000;84,81;7,30;18;0;19;Teatime Chocolate Biscuits;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;3;Leverling;Janet;Sales Representative;1986-08-30 00:00:00.000;2015-04-01 00:00:00.000;722 Moss Bay Blvd.;Kirkland;USA;98033;(206) 555-3412;3;Federal Shipping;(503) 555-9931
10283;2019-08-16 00:00:00.000;2019-08-23 00:00:00.000;84,81;27,20;35;0;60;Camembert Pierrot;0;28;Gai pâturage;Bat. B 3, rue des Alpes;Annecy;France;74000;38.76.98.06;38.76.98.58;Eliane Noz;Sales Representative;4;Dairy Products;Cheeses;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;3;Leverling;Janet;Sales Representative;1986-08-30 00:00:00.000;2015-04-01 00:00:00.000;722 Moss Bay Blvd.;Kirkland;USA;98033;(206) 555-3412;3;Federal Shipping;(503) 555-9931
10283;2019-08-16 00:00:00.000;2019-08-23 00:00:00.000;84,81;27,80;3;0;72;Mozzarella di Giovanni;0;14;Formaggi Fortini s.r.l.;Viale Dante, 75;Ravenna;Italy;48100;(0544) 60323;(0544) 60603;Elio Rossi;Sales Representative;4;Dairy Products;Cheeses;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;3;Leverling;Janet;Sales Representative;1986-08-30 00:00:00.000;2015-04-01 00:00:00.000;722 Moss Bay Blvd.;Kirkland;USA;98033;(206) 555-3412;3;Federal Shipping;(503) 555-9931
10284;2019-08-19 00:00:00.000;2019-08-27 00:00:00.000;76,56;35,10;15;0,25;27;Schoggi Schokolade;0;11;Heli Süßwaren GmbH & Co. KG;Tiergartenstraße 5;Berlin;Germany;10785;(010) 9984510;NULL;Petra Winkler;Sales Manager;3;Confections;Desserts, candies, and sweet breads;LEHMS;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;Germany;069-0245984;069-0245874;60528;Renate Messner;Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;1;Speedy Express;(503) 555-9831
10284;2019-08-19 00:00:00.000;2019-08-27 00:00:00.000;76,56;15,50;21;0;44;Gula Malacca;0;20;Leka Trading;471 Serangoon Loop, Suite #402;Singapore;Singapore;0512;555-8787;NULL;Chandra Leka;Owner;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;LEHMS;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;Germany;069-0245984;069-0245874;60528;Renate Messner;Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;1;Speedy Express;(503) 555-9831
10284;2019-08-19 00:00:00.000;2019-08-27 00:00:00.000;76,56;27,20;20;0,25;60;Camembert Pierrot;0;28;Gai pâturage;Bat. B 3, rue des Alpes;Annecy;France;74000;38.76.98.06;38.76.98.58;Eliane Noz;Sales Representative;4;Dairy Products;Cheeses;LEHMS;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;Germany;069-0245984;069-0245874;60528;Renate Messner;Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;1;Speedy Express;(503) 555-9831
10284;2019-08-19 00:00:00.000;2019-08-27 00:00:00.000;76,56;11,20;5;0,25;67;Laughing Lumberjack Lager;0;16;Bigfoot Breweries;3400 - 8th Avenue Suite 210;Bend;USA;97101;(503) 555-9931;NULL;Cheryl Saylor;Regional Account Rep.;1;Beverages;Soft drinks, coffees, teas, beers, and ales;LEHMS;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;Germany;069-0245984;069-0245874;60528;Renate Messner;Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;1;Speedy Express;(503) 555-9831
10285;2019-08-20 00:00:00.000;2019-08-26 00:00:00.000;76,83;14,40;45;0,2;1;Chai;0;1;Exotic Liquids;49 Gilbert St.;London;UK;EC1 4SD;(171) 555-2222;NULL;Charlotte Cooper;Purchasing Manager;1;Beverages;Soft drinks, coffees, teas, beers, and ales;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;2;United Package;(503) 555-3199
10285;2019-08-20 00:00:00.000;2019-08-26 00:00:00.000;76,83;14,70;40;0,2;40;Boston Crab Meat;0;19;New England Seafood Cannery;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;02134;(617) 555-3267;(617) 555-3389;Robb Merchant;Wholesale Account Agent;8;Seafood;Seaweed and fish;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;2;United Package;(503) 555-3199
10285;2019-08-20 00:00:00.000;2019-08-26 00:00:00.000;76,83;26,20;36;0,2;53;Perth Pasties;1;24;G'day, Mate;170 Prince Edward Parade Hunter's Hill;Sydney;Australia;2042;(02) 555-5914;(02) 555-4873;Wendy Mackenzie;Sales Representative;6;Meat/Poultry;Prepared meats;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;2;United Package;(503) 555-3199
10286;2019-08-21 00:00:00.000;2019-08-30 00:00:00.000;229,24;14,40;100;0;35;Steeleye Stout;0;16;Bigfoot Breweries;3400 - 8th Avenue Suite 210;Bend;USA;97101;(503) 555-9931;NULL;Cheryl Saylor;Regional Account Rep.;1;Beverages;Soft drinks, coffees, teas, beers, and ales;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;3;Federal Shipping;(503) 555-9931
10286;2019-08-21 00:00:00.000;2019-08-30 00:00:00.000;229,24;39,40;40;0;62;Tarte au sucre;0;29;Forêts d'érables;148 rue Chasseur;Ste-Hyacinthe;Canada;J2S 7S8;(514) 555-2955;(514) 555-2921;Chantal Goulet;Accounting Manager;3;Confections;Desserts, candies, and sweet breads;QUICK;QUICK-Stop;Taucherstraße 10;Cunewalde;Germany;0372-035188;NULL;01307;Horst Kloss;Accounting Manager;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;3;Federal Shipping;(503) 555-9931
10287;2019-08-22 00:00:00.000;2019-08-28 00:00:00.000;12,76;13,90;40;0,15;16;Pavlova;0;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;3;Confections;Desserts, candies, and sweet breads;RICAR;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;Brazil;(21) 555-3412;NULL;02389-890;Janete Limeira;Assistant Sales Agent;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;3;Federal Shipping;(503) 555-9931
10287;2019-08-22 00:00:00.000;2019-08-28 00:00:00.000;12,76;11,20;20;0;34;Sasquatch Ale;0;16;Bigfoot Breweries;3400 - 8th Avenue Suite 210;Bend;USA;97101;(503) 555-9931;NULL;Cheryl Saylor;Regional Account Rep.;1;Beverages;Soft drinks, coffees, teas, beers, and ales;RICAR;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;Brazil;(21) 555-3412;NULL;02389-890;Janete Limeira;Assistant Sales Agent;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;3;Federal Shipping;(503) 555-9931
10287;2019-08-22 00:00:00.000;2019-08-28 00:00:00.000;12,76;9,60;15;0,15;46;Spegesild;0;21;Lyngbysild;Lyngbysild Fiskebakken 10;Lyngby;Denmark;2800;43844108;43844115;Niels Petersen;Sales Manager;8;Seafood;Seaweed and fish;RICAR;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;Brazil;(21) 555-3412;NULL;02389-890;Janete Limeira;Assistant Sales Agent;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;3;Federal Shipping;(503) 555-9931
10288;2019-08-23 00:00:00.000;2019-09-03 00:00:00.000;7,45;5,90;10;0,1;54;Tourtière;0;25;Ma Maison;2960 Rue St. Laurent;Montréal;Canada;H1J 1C3;(514) 555-9022;NULL;Jean-Guy Lauzon;Marketing Manager;6;Meat/Poultry;Prepared meats;REGGC;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;Italy;0522-556721;0522-556722;42100;Maurizio Moroni;Sales Associate;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;1;Speedy Express;(503) 555-9831
10288;2019-08-23 00:00:00.000;2019-09-03 00:00:00.000;7,45;10,00;3;0,1;68;Scottish Longbreads;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;REGGC;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;Italy;0522-556721;0522-556722;42100;Maurizio Moroni;Sales Associate;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;1;Speedy Express;(503) 555-9831
10289;2019-08-26 00:00:00.000;2019-08-28 00:00:00.000;22,77;8,00;30;0;3;Aniseed Syrup;0;1;Exotic Liquids;49 Gilbert St.;London;UK;EC1 4SD;(171) 555-2222;NULL;Charlotte Cooper;Purchasing Manager;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;BSBEV;B's Beverages;Fauntleroy Circus;London;UK;(171) 555-1212;NULL;EC2 5NT;Victoria Ashworth;Sales Representative;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10289;2019-08-26 00:00:00.000;2019-08-28 00:00:00.000;22,77;26,60;9;0;64;Wimmers gute Semmelknödel;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;5;Grains/Cereals;Breads, crackers, pasta, and cereal;BSBEV;B's Beverages;Fauntleroy Circus;London;UK;(171) 555-1212;NULL;EC2 5NT;Victoria Ashworth;Sales Representative;7;King;Robert;Sales Representative;1983-05-29 00:00:00.000;2017-01-02 00:00:00.000;Edgeham Hollow Winchester Way;London;UK;RG1 9SP;(71) 555-5598;3;Federal Shipping;(503) 555-9931
10290;2019-08-27 00:00:00.000;2019-09-03 00:00:00.000;79,70;17,00;20;0;5;Chef Anton's Gumbo Mix;1;2;New Orleans Cajun Delights;P.O. Box 78934;New Orleans;USA;70117;(100) 555-4822;NULL;Shelley Burke;Order Administrator;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;COMMI;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;Brazil;(11) 555-7647;NULL;05432-043;Pedro Afonso;Sales Associate;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10290;2019-08-27 00:00:00.000;2019-09-03 00:00:00.000;79,70;99,00;15;0;29;Thüringer Rostbratwurst;1;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;6;Meat/Poultry;Prepared meats;COMMI;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;Brazil;(11) 555-7647;NULL;05432-043;Pedro Afonso;Sales Associate;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10290;2019-08-27 00:00:00.000;2019-09-03 00:00:00.000;79,70;16,00;15;0;49;Maxilaku;0;23;Karkki Oy;Valtakatu 12;Lappeenranta;Finland;53120;(953) 10956;NULL;Anne Heikkonen;Product Manager;3;Confections;Desserts, candies, and sweet breads;COMMI;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;Brazil;(11) 555-7647;NULL;05432-043;Pedro Afonso;Sales Associate;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10290;2019-08-27 00:00:00.000;2019-09-03 00:00:00.000;79,70;10,40;10;0;77;Original Frankfurter grüne Soße;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;COMMI;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;Brazil;(11) 555-7647;NULL;05432-043;Pedro Afonso;Sales Associate;8;Callahan;Laura;Inside Sales Coordinator;1981-01-09 00:00:00.000;2017-03-05 00:00:00.000;4726 - 11th Ave. N.E.;Seattle;USA;98105;(206) 555-1189;1;Speedy Express;(503) 555-9831
10291;2019-08-27 00:00:00.000;2019-09-04 00:00:00.000;6,40;4,80;20;0,1;13;Konbu;0;6;Mayumi's;92 Setsuko Chuo-ku;Osaka;Japan;545;(06) 431-7877;NULL;Mayumi Ohno;Marketing Representative;8;Seafood;Seaweed and fish;QUEDE;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;Brazil;(21) 555-4252;(21) 555-4545;02389-673;Bernardo Batista;Accounting Manager;6;Suyama;Michael;Sales Representative;1986-07-02 00:00:00.000;2016-10-17 00:00:00.000;Coventry House Miner Rd.;London;UK;EC2 7JR;(71) 555-7773;2;United Package;(503) 555-3199
10291;2019-08-27 00:00:00.000;2019-09-04 00:00:00.000;6,40;15,50;24;0,1;44;Gula Malacca;0;20;Leka Trading;471 Serangoon Loop, Suite #402;Singapore;Singapore;0512;555-8787;NULL;Chandra Leka;Owner;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;QUEDE;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;Brazil;(21) 555-4252;(21) 555-4545;02389-673;Bernardo Batista;Accounting Manager;6;Suyama;Michael;Sales Representative;1986-07-02 00:00:00.000;2016-10-17 00:00:00.000;Coventry House Miner Rd.;London;UK;EC2 7JR;(71) 555-7773;2;United Package;(503) 555-3199
10291;2019-08-27 00:00:00.000;2019-09-04 00:00:00.000;6,40;42,40;2;0,1;51;Manjimup Dried Apples;0;24;G'day, Mate;170 Prince Edward Parade Hunter's Hill;Sydney;Australia;2042;(02) 555-5914;(02) 555-4873;Wendy Mackenzie;Sales Representative;7;Produce;Dried fruit and bean curd;QUEDE;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;Brazil;(21) 555-4252;(21) 555-4545;02389-673;Bernardo Batista;Accounting Manager;6;Suyama;Michael;Sales Representative;1986-07-02 00:00:00.000;2016-10-17 00:00:00.000;Coventry House Miner Rd.;London;UK;EC2 7JR;(71) 555-7773;2;United Package;(503) 555-3199
10292;2019-08-28 00:00:00.000;2019-09-02 00:00:00.000;1,35;64,80;20;0;20;Sir Rodney's Marmalade;0;8;Specialty Biscuits, Ltd.;29 King's Way;Manchester;UK;M14 GSD;(161) 555-4448;NULL;Peter Wilson;Sales Representative;3;Confections;Desserts, candies, and sweet breads;TRADH;Tradição Hipermercados;Av. Inês de Castro, 414;Sao Paulo;Brazil;(11) 555-2167;(11) 555-2168;05634-030;Anabela Domingues;Sales Representative;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;2;United Package;(503) 555-3199
10293;2019-08-29 00:00:00.000;2019-09-11 00:00:00.000;21,18;50,00;12;0;18;Carnarvon Tigers;0;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;8;Seafood;Seaweed and fish;TORTU;Tortuga Restaurante;Avda. Azteca 123;México D.F.;Mexico;(5) 555-2933;NULL;05033;Miguel Angel Paolino;Owner;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10293;2019-08-29 00:00:00.000;2019-09-11 00:00:00.000;21,18;3,60;10;0;24;Guaraná Fantástica;1;10;Refrescos Americanas LTDA;Av. das Americanas 12.890;Sao Paulo;Brazil;5442;(11) 555 4640;NULL;Carlos Diaz;Marketing Manager;1;Beverages;Soft drinks, coffees, teas, beers, and ales;TORTU;Tortuga Restaurante;Avda. Azteca 123;México D.F.;Mexico;(5) 555-2933;NULL;05033;Miguel Angel Paolino;Owner;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10293;2019-08-29 00:00:00.000;2019-09-11 00:00:00.000;21,18;35,10;5;0;63;Vegie-spread;0;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings;TORTU;Tortuga Restaurante;Avda. Azteca 123;México D.F.;Mexico;(5) 555-2933;NULL;05033;Miguel Angel Paolino;Owner;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10293;2019-08-29 00:00:00.000;2019-09-11 00:00:00.000;21,18;6,20;6;0;75;Rhönbräu Klosterbier;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;1;Beverages;Soft drinks, coffees, teas, beers, and ales;TORTU;Tortuga Restaurante;Avda. Azteca 123;México D.F.;Mexico;(5) 555-2933;NULL;05033;Miguel Angel Paolino;Owner;1;Davolio;Nancy;Sales Representative;1971-12-08 00:00:00.000;2015-05-01 00:00:00.000;507 - 20th Ave. E. Apt. 2A;Seattle;USA;98122;(206) 555-9857;3;Federal Shipping;(503) 555-9931
10294;2019-08-30 00:00:00.000;2019-09-05 00:00:00.000;147,26;14,40;18;0;1;Chai;0;1;Exotic Liquids;49 Gilbert St.;London;UK;EC1 4SD;(171) 555-2222;NULL;Charlotte Cooper;Purchasing Manager;1;Beverages;Soft drinks, coffees, teas, beers, and ales;RATTC;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;USA;(505) 555-5939;(505) 555-3620;87110;Paula Wilson;Assistant Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10294;2019-08-30 00:00:00.000;2019-09-05 00:00:00.000;147,26;31,20;15;0;17;Alice Mutton;1;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;6;Meat/Poultry;Prepared meats;RATTC;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;USA;(505) 555-5939;(505) 555-3620;87110;Paula Wilson;Assistant Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10294;2019-08-30 00:00:00.000;2019-09-05 00:00:00.000;147,26;36,80;15;0;43;Ipoh Coffee;0;20;Leka Trading;471 Serangoon Loop, Suite #402;Singapore;Singapore;0512;555-8787;NULL;Chandra Leka;Owner;1;Beverages;Soft drinks, coffees, teas, beers, and ales;RATTC;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;USA;(505) 555-5939;(505) 555-3620;87110;Paula Wilson;Assistant Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10294;2019-08-30 00:00:00.000;2019-09-05 00:00:00.000;147,26;27,20;21;0;60;Camembert Pierrot;0;28;Gai pâturage;Bat. B 3, rue des Alpes;Annecy;France;74000;38.76.98.06;38.76.98.58;Eliane Noz;Sales Representative;4;Dairy Products;Cheeses;RATTC;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;USA;(505) 555-5939;(505) 555-3620;87110;Paula Wilson;Assistant Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10294;2019-08-30 00:00:00.000;2019-09-05 00:00:00.000;147,26;6,20;6;0;75;Rhönbräu Klosterbier;0;12;Plutzer Lebensmittelgroßmärkte AG;Bogenallee 51;Frankfurt;Germany;60439;(069) 992755;NULL;Martin Bein;International Marketing Mgr.;1;Beverages;Soft drinks, coffees, teas, beers, and ales;RATTC;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;USA;(505) 555-5939;(505) 555-3620;87110;Paula Wilson;Assistant Sales Representative;4;Peacock;Margaret;Sales Representative;1960-09-19 00:00:00.000;2016-05-03 00:00:00.000;4110 Old Redmond Rd.;Redmond;USA;98052;(206) 555-8122;2;United Package;(503) 555-3199
10295;2019-09-02 00:00:00.000;2019-09-10 00:00:00.000;1,15;30,40;4;0;56;Gnocchi di nonna Alice;0;26;Pasta Buttini s.r.l.;Via dei Gelsomini, 153;Salerno;Italy;84100;(089) 6547665;(089) 6547667;Giovanni Giudici;Order Administrator;5;Grains/Cereals;Breads, crackers, pasta, and cereal;VINET;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;France;26.47.15.10;26.47.15.11;51100;Paul Henriot;Accounting Manager;2;Fuller;Andrew;Vice President, Sales;1975-02-19 00:00:00.000;2015-08-14 00:00:00.000;908 W. Capital Way;Tacoma;USA;98401;(206) 555-9482;2;United Package;(503) 555-3199
10296;2019-09-03 00:00:00.000;2019-09-11 00:00:00.000;0,12;16,80;12;0;11;Queso Cabrales;0;5;Cooperativa de Quesos 'Las Cabras';Calle del Rosal 4;Oviedo;Spain;33007;(98) 598 76 54;NULL;Antonio del Valle Saavedra;Export Administrator;4;Dairy Products;Cheeses;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;6;Suyama;Michael;Sales Representative;1986-07-02 00:00:00.000;2016-10-17 00:00:00.000;Coventry House Miner Rd.;London;UK;EC2 7JR;(71) 555-7773;1;Speedy Express;(503) 555-9831
10296;2019-09-03 00:00:00.000;2019-09-11 00:00:00.000;0,12;13,90;30;0;16;Pavlova;0;7;Pavlova, Ltd.;74 Rose St. Moonie Ponds;Melbourne;Australia;3058;(03) 444-2343;(03) 444-6588;Ian Devling;Marketing Manager;3;Confections;Desserts, candies, and sweet breads;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;6;Suyama;Michael;Sales Representative;1986-07-02 00:00:00.000;2016-10-17 00:00:00.000;Coventry House Miner Rd.;London;UK;EC2 7JR;(71) 555-7773;1;Speedy Express;(503) 555-9831
10296;2019-09-03 00:00:00.000;2019-09-11 00:00:00.000;0,12;28,80;15;0;69;Gudbrandsdalsost;0;15;Norske Meierier;Hatlevegen 5;Sandvika;Norway;1320;(0)2-953010;NULL;Beate Vileid;Marketing Manager;4;Dairy Products;Cheeses;LILAS;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Venezuela;(9) 331-6954;(9) 331-7256;3508;Carlos González;Accounting Manager;6;Suyama;Michael;Sales Representative;1986-07-02 00:00:00.000;2016-10-17 00:00:00.000;Coventry House Miner Rd.;London;UK;EC2 7JR;(71) 555-7773;1;Speedy Express;(503) 555-9831
